ShipmentSysID,ShipmentID,PurchaseOrderID,SupplierID,WarehouseID,ShipmentDate,ExpectedDeliveryDate,ActualDeliveryDate,Carrier,TransportMode,TrackingNumber,DistanceKM,TransitDays,DelayDays,ShipmentStatus,FreightCost
SYSSHP0008620,SHP0008620,PO320139,SUP329974,WH100425,2026-03-23,2026-04-04,2026-04-04,Ecom Express,Road,TRK171245641,1190,4,0,Delivered,29166.72
SYSSHP0008621,SHP0008621,PO319011,SUP795613,WH567574,2026-01-21,2026-02-01,2026-02-01,Blue Dart,Road,TRK987086673,1608,6,0,Delivered,36101.42
SYSSHP0008622,SHP0008622,PO370398,SUP874483,WH910891,2026-08-01,2026-08-05,2026-08-05,Blue Dart,Road,TRK396660396,840,6,0,In Transit,21943.12
SYSSHP0008623,SHP0008623,PO472194,SUP575755,WH329974,2025-12-16,2026-01-04,2026-01-06,Blue Dart,Road,TRK200558863,33,2,2,Delayed,845.9
SYSSHP0008624,SHP0008624,PO644877,SUP290556,WH690341,2026-07-20,2026-07-29,2026-07-29,DHL,Road,TRK809207694,806,6,0,Delivered,20296.04
SYSSHP0008625,SHP0008625,PO996387,SUP426147,WH922157,2025-12-04,2025-12-14,2025-12-14,FedEx,Road,TRK258114694,1787,7,0,Delivered,41695.77
SYSSHP0008626,SHP0008626,PO453389,SUP774591,WH526833,2026-03-04,2026-03-21,2026-03-22,DHL,Road,TRK505249398,1410,9,1,Delayed,31552.27
SYSSHP0008627,SHP0008627,PO949255,SUP234628,WH237174,2025-12-07,2025-12-23,2025-12-23,Blue Dart,Road,TRK500831843,1797,9,0,Delivered,47654.98
SYSSHP0008628,SHP0008628,PO832913,SUP823846,WH555884,2026-06-28,2026-07-14,2026-07-14,FedEx,Road,TRK452503704,715,4,0,Delivered,17950.21
SYSSHP0008629,SHP0008629,PO712439,SUP426147,WH519066,2025-12-25,2026-01-05,2026-01-05,Shadowfax,Road,TRK734099522,1330,6,0,Delivered,29953.38
SYSSHP0008630,SHP0008630,PO135682,SUP535020,WH324082,2026-01-11,2026-01-27,2026-01-27,Shadowfax,Road,TRK822950545,1355,6,0,Delivered,33935.78
SYSSHP0008631,SHP0008631,PO300369,SUP266931,WH377746,2026-05-27,2026-06-01,2026-06-01,Ecom Express,Road,TRK240985907,15,1,0,Delivered,393.21
SYSSHP0008632,SHP0008632,PO762968,SUP156837,WH820221,2026-04-04,2026-04-21,2026-04-21,Shadowfax,Road,TRK962518952,1069,6,0,Delivered,27680.71
SYSSHP0008633,SHP0008633,PO659284,SUP426147,WH237174,2026-01-16,2026-01-28,2026-01-28,FedEx,Road,TRK833910672,1075,4,0,Delivered,26966.22
SYSSHP0008634,SHP0008634,PO186496,SUP242254,WH324082,2026-06-20,2026-07-03,2026-07-03,Shadowfax,Road,TRK869990012,542,4,0,Delivered,14574.61
SYSSHP0008635,SHP0008635,PO756342,SUP131244,WH801474,2026-05-12,2026-05-21,2026-05-21,FedEx,Road,TRK481272295,1227,9,0,Delivered,29791.26
SYSSHP0008636,SHP0008636,PO329764,SUP600149,WH686075,2025-12-07,2025-12-23,2025-12-23,Ecom Express,Road,TRK583096930,907,5,0,Delivered,21959.9
SYSSHP0008637,SHP0008637,PO772889,SUP529893,WH422451,2026-03-27,2026-04-16,2026-04-16,Delhivery,Road,TRK842885382,954,5,0,Delivered,24161.85
SYSSHP0008638,SHP0008638,PO219193,SUP770487,WH429164,2025-11-05,2025-11-15,2025-11-15,FedEx,Road,TRK441560659,930,4,0,Delivered,20618.07
SYSSHP0008639,SHP0008639,PO666601,SUP498382,WH376807,2026-03-08,2026-03-30,2026-03-30,FedEx,Road,TRK352331764,1142,6,0,Delivered,29908.2
SYSSHP0008640,SHP0008640,PO410160,SUP526156,WH526117,2026-03-02,2026-03-08,2026-03-08,Shadowfax,Road,TRK200218371,758,5,0,Delivered,20187.8
SYSSHP0008641,SHP0008641,PO863265,SUP573489,WH567574,2025-10-25,2025-10-30,2025-10-30,FedEx,Road,TRK156046346,1772,9,0,Delivered,42942.27
SYSSHP0008642,SHP0008642,PO798024,SUP943170,WH519066,2025-12-27,2025-12-31,2025-12-31,FedEx,Road,TRK103243367,1190,5,0,Delivered,30606.08
SYSSHP0008643,SHP0008643,PO264985,SUP953085,WH100425,2026-05-26,2026-06-12,2026-06-13,Delhivery,Road,TRK245275527,1410,6,1,Delayed,31490.3
SYSSHP0008644,SHP0008644,PO316277,SUP913423,WH515011,2026-03-05,2026-03-18,2026-03-18,FedEx,Road,TRK830616047,2420,8,0,Delivered,60021.55
SYSSHP0008645,SHP0008645,PO779155,SUP739244,WH654634,2026-07-29,2026-08-08,2026-08-09,Shadowfax,Road,TRK932932944,20,1,1,In Transit,507.62
SYSSHP0008646,SHP0008646,PO549499,SUP824586,WH429164,2026-05-19,2026-06-03,2026-06-03,FedEx,Road,TRK527726024,620,5,0,Delivered,15557.34
SYSSHP0008647,SHP0008647,PO861085,SUP350405,WH832052,2025-11-08,2025-11-24,2025-11-24,Shadowfax,Road,TRK134233706,21,1,0,Delivered,508.06
SYSSHP0008648,SHP0008648,PO683105,SUP640490,WH770487,2025-12-19,2026-01-18,2026-01-18,Delhivery,Road,TRK835500806,1798,6,0,Delivered,45509.49
SYSSHP0008649,SHP0008649,PO732532,SUP970127,WH519066,2026-01-25,2026-02-08,2026-02-08,DHL,Road,TRK770716103,470,2,0,Delivered,10525.03
SYSSHP0008650,SHP0008650,PO809821,SUP432043,WH808011,2026-01-23,2026-02-07,2026-02-07,DHL,Road,TRK681145451,1307,6,0,Delivered,33606.65
SYSSHP0008651,SHP0008651,PO184203,SUP797229,WH112038,2026-01-03,2026-01-19,2026-01-19,Delhivery,Road,TRK414762619,30,1,0,Delivered,751.45
SYSSHP0008652,SHP0008652,PO272994,SUP807617,WH262316,2025-08-04,2025-08-20,2025-08-20,Delhivery,Road,TRK553649251,980,5,0,Delivered,23390.93
SYSSHP0008653,SHP0008653,PO964314,SUP233827,WH567574,2026-05-13,2026-05-25,2026-05-25,Delhivery,Road,TRK777681698,1783,8,0,Delivered,45430.25
SYSSHP0008654,SHP0008654,PO917236,SUP329974,WH174441,2025-08-16,2025-08-28,2025-08-28,Ecom Express,Road,TRK751606151,1721,7,0,Delivered,41127.05
SYSSHP0008655,SHP0008655,PO447730,SUP774591,WH112038,2025-11-21,2025-12-08,2025-12-08,Shadowfax,Road,TRK364776212,930,4,0,Delivered,21123.45
SYSSHP0008656,SHP0008656,PO872214,SUP841666,WH532322,2026-03-22,2026-04-07,2026-04-07,Blue Dart,Road,TRK826834061,2150,9,0,Delivered,56607.07
SYSSHP0008657,SHP0008657,PO138612,SUP123005,WH781453,2025-08-08,2025-08-27,2025-08-27,DHL,Road,TRK943999111,456,3,0,Delivered,10792.64
SYSSHP0008658,SHP0008658,PO618219,SUP338533,WH662336,2026-02-21,2026-03-09,2026-03-09,Blue Dart,Road,TRK611451216,1549,7,0,Delivered,40351.24
SYSSHP0008659,SHP0008659,PO695844,SUP824586,WH770487,2025-09-25,2025-10-09,2025-10-12,Delhivery,Road,TRK184578478,2180,6,3,Delayed,50601.01
SYSSHP0008660,SHP0008660,PO686692,SUP162535,WH930555,2026-07-14,2026-07-26,2026-07-26,Delhivery,Road,TRK435484551,1437,6,0,Delivered,34378.71
SYSSHP0008661,SHP0008661,PO866208,SUP575755,WH785197,2025-11-27,2025-12-16,2025-12-16,FedEx,Rail,TRK858856055,1598,7,0,Delivered,25611.23
SYSSHP0008662,SHP0008662,PO253759,SUP426147,WH910891,2025-08-05,2025-08-16,2025-08-20,DHL,Rail,TRK451824511,1330,7,4,Delayed,20406.94
SYSSHP0008663,SHP0008663,PO441053,SUP664742,WH324082,2025-11-26,2025-12-04,2025-12-04,Blue Dart,Road,TRK545634990,675,5,0,Delivered,17529.12
SYSSHP0008664,SHP0008664,PO809890,SUP575755,WH539589,2025-10-27,2025-11-15,2025-11-15,FedEx,Road,TRK307646042,917,5,0,Delivered,20281.78
SYSSHP0008665,SHP0008665,PO534773,SUP426147,WH816751,2025-10-24,2025-11-05,2025-11-05,DHL,Road,TRK646504044,702,6,0,Delivered,16846.65
SYSSHP0008666,SHP0008666,PO725448,SUP943718,WH233470,2026-07-01,2026-07-06,2026-07-06,DHL,Rail,TRK292585099,840,5,0,Delivered,15621.66
SYSSHP0008667,SHP0008667,PO435948,SUP125611,WH808011,2025-12-02,2025-12-16,2025-12-17,Blue Dart,Road,TRK543692921,949,4,1,Delayed,22614.16
SYSSHP0008668,SHP0008668,PO916521,SUP384076,WH237174,2025-08-11,2025-08-24,2025-08-27,Shadowfax,Road,TRK567250407,530,2,3,Delayed,13285.33
SYSSHP0008669,SHP0008669,PO161035,SUP970127,WH379766,2026-05-29,2026-06-12,2026-06-12,Blue Dart,Road,TRK982893651,1580,9,0,Delivered,41443.62
SYSSHP0008670,SHP0008670,PO874195,SUP328552,WH658582,2026-06-18,2026-07-10,2026-07-10,DHL,Rail,TRK687935209,842,4,0,Delivered,15784.14
SYSSHP0008671,SHP0008671,PO253586,SUP535020,WH997546,2026-04-26,2026-05-14,2026-05-14,Delhivery,Road,TRK471622013,862,6,0,Delivered,22917.89
SYSSHP0008672,SHP0008672,PO498636,SUP575755,WH429164,2026-06-18,2026-07-06,2026-07-07,Shadowfax,Rail,TRK912700634,1468,6,1,Delayed,22465.66
SYSSHP0008673,SHP0008673,PO275893,SUP943298,WH997546,2025-11-19,2025-11-29,2025-11-29,FedEx,Road,TRK324050761,345,3,0,Delivered,8622.54
SYSSHP0008674,SHP0008674,PO314840,SUP123005,WH662336,2026-07-26,2026-08-12,2026-08-12,Shadowfax,Road,TRK533822032,350,4,0,In Transit,8336.98
SYSSHP0008675,SHP0008675,PO278270,SUP204180,WH785197,2026-03-06,2026-03-10,2026-03-10,DHL,Road,TRK763821833,718,4,0,Delivered,18149.2
SYSSHP0008676,SHP0008676,PO629522,SUP194689,WH274389,2026-02-16,2026-03-03,2026-03-03,DHL,Road,TRK908378624,2150,9,0,Delivered,49831.89
SYSSHP0008677,SHP0008677,PO168484,SUP125611,WH997546,2026-03-07,2026-03-20,2026-03-20,Ecom Express,Road,TRK205236755,1357,6,0,Delivered,33761.21
SYSSHP0008678,SHP0008678,PO708447,SUP969693,WH770487,2026-03-11,2026-03-30,2026-03-30,Ecom Express,Road,TRK202075105,2420,8,0,Delivered,65265.22
SYSSHP0008679,SHP0008679,PO644627,SUP575755,WH636265,2026-07-27,2026-08-15,2026-08-15,FedEx,Road,TRK236446663,2420,7,0,In Transit,57085.75
SYSSHP0008680,SHP0008680,PO862584,SUP475876,WH785197,2026-03-11,2026-04-07,2026-04-07,FedEx,Road,TRK487950228,350,2,0,Delivered,8556.8
SYSSHP0008681,SHP0008681,PO882116,SUP573489,WH377746,2025-10-01,2025-10-07,2025-10-08,Ecom Express,Road,TRK898072316,2250,7,1,Delayed,50716.59
SYSSHP0008682,SHP0008682,PO569000,SUP399105,WH233470,2025-09-07,2025-09-19,2025-09-20,FedEx,Road,TRK285959512,1346,6,1,Delayed,35473.6
SYSSHP0008683,SHP0008683,PO824409,SUP236306,WH808011,2025-08-18,2025-08-28,2025-08-28,Shadowfax,Road,TRK768507711,150,2,0,Delivered,3427.47
SYSSHP0008684,SHP0008684,PO480703,SUP162535,WH781453,2026-01-28,2026-02-09,2026-02-09,FedEx,Road,TRK529476324,1045,6,0,Delivered,23629.25
SYSSHP0008685,SHP0008685,PO551669,SUP575755,WH642717,2025-12-20,2026-01-06,2026-01-06,FedEx,Road,TRK765902434,365,4,0,Delivered,9507.77
SYSSHP0008686,SHP0008686,PO124336,SUP529893,WH539589,2025-10-03,2025-10-22,2025-10-22,Shadowfax,Road,TRK450330752,494,2,0,Delivered,12263.55
SYSSHP0008687,SHP0008687,PO406850,SUP575755,WH910891,2025-09-24,2025-10-13,2025-10-13,DHL,Road,TRK365468750,1190,5,0,Delivered,28275.74
SYSSHP0008688,SHP0008688,PO788843,SUP500156,WH930555,2025-11-14,2025-11-25,2025-11-25,Shadowfax,Road,TRK434037536,643,5,0,Delivered,17301.88
SYSSHP0008689,SHP0008689,PO115182,SUP402020,WH808011,2025-12-22,2026-01-02,2026-01-02,Shadowfax,Road,TRK130110538,1729,8,0,Delivered,43004.65
SYSSHP0008690,SHP0008690,PO850541,SUP125611,WH262316,2026-07-14,2026-07-27,2026-07-27,FedEx,Road,TRK691214371,512,4,0,Delivered,11688.43
SYSSHP0008691,SHP0008691,PO414727,SUP943718,WH429164,2026-03-16,2026-03-22,2026-03-22,Delhivery,Road,TRK411627034,1664,6,0,Delivered,38982.81
SYSSHP0008692,SHP0008692,PO345166,SUP823846,WH329974,2025-11-07,2025-11-25,2025-11-25,Delhivery,Road,TRK741982053,1421,9,0,Delivered,34730.72
SYSSHP0008693,SHP0008693,PO880350,SUP426147,WH599948,2025-11-02,2025-11-12,2025-11-12,DHL,Road,TRK791336376,21,2,0,Delivered,552.99
SYSSHP0008694,SHP0008694,PO237120,SUP328552,WH460663,2025-11-10,2025-12-02,2025-12-02,Shadowfax,Road,TRK274353170,1651,7,0,Delivered,38119.14
SYSSHP0008695,SHP0008695,PO507886,SUP522179,WH412942,2026-06-12,2026-06-29,2026-06-29,FedEx,Road,TRK314696372,150,2,0,Delivered,3639.75
SYSSHP0008696,SHP0008696,PO300679,SUP943170,WH356150,2025-11-28,2025-12-02,2025-12-02,Ecom Express,Road,TRK901138587,365,4,0,Delivered,8173.44
SYSSHP0008697,SHP0008697,PO571188,SUP437758,WH686075,2025-09-07,2025-09-18,2025-09-19,Ecom Express,Road,TRK935215454,997,5,1,Delayed,24352.42
SYSSHP0008698,SHP0008698,PO665964,SUP891937,WH205907,2026-03-13,2026-03-17,2026-03-17,Ecom Express,Road,TRK107973703,365,3,0,Delivered,8536.48
SYSSHP0008699,SHP0008699,PO954891,SUP522179,WH205907,2026-01-06,2026-01-21,2026-01-21,DHL,Road,TRK330671825,980,4,0,Delivered,22898.14
SYSSHP0008700,SHP0008700,PO632793,SUP131244,WH380746,2026-03-11,2026-03-22,2026-03-22,Ecom Express,Road,TRK421636408,20,1,0,Delivered,506.77
SYSSHP0008701,SHP0008701,PO265405,SUP797229,WH662336,2026-07-25,2026-08-09,2026-08-09,DHL,Road,TRK332923655,368,4,0,In Transit,8420.93
SYSSHP0008702,SHP0008702,PO351389,SUP314181,WH567574,2025-10-26,2025-11-18,2025-11-18,Shadowfax,Road,TRK677247767,805,5,0,Delivered,20748.04
SYSSHP0008703,SHP0008703,PO968953,SUP377405,WH740967,2026-05-14,2026-06-15,2026-06-16,DHL,Road,TRK442796920,868,6,1,Delayed,23084.74
SYSSHP0008704,SHP0008704,PO770858,SUP953085,WH690341,2025-09-02,2025-09-17,2025-09-17,DHL,Road,TRK630535804,2420,9,0,Delivered,54889.12
SYSSHP0008705,SHP0008705,PO343473,SUP242254,WH112038,2026-05-12,2026-05-25,2026-05-25,Blue Dart,Road,TRK559492885,1413,8,0,Delivered,34078.15
SYSSHP0008706,SHP0008706,PO285392,SUP242254,WH997546,2025-12-06,2025-12-21,2025-12-21,Delhivery,Road,TRK301004063,1009,4,0,Delivered,22330.57
SYSSHP0008707,SHP0008707,PO207083,SUP393243,WH832052,2026-06-06,2026-06-21,2026-06-22,DHL,Road,TRK757807800,699,5,1,Delayed,18404.28
SYSSHP0008708,SHP0008708,PO628905,SUP953085,WH262316,2026-02-06,2026-02-22,2026-02-22,DHL,Road,TRK727565175,1410,7,0,Delivered,37834.54
SYSSHP0008709,SHP0008709,PO672419,SUP972565,WH567574,2025-10-08,2025-10-14,2025-10-14,Shadowfax,Road,TRK828410242,1179,6,0,Delivered,27339.07
SYSSHP0008710,SHP0008710,PO752107,SUP290556,WH356150,2026-02-09,2026-02-18,2026-02-18,Ecom Express,Road,TRK150538804,960,4,0,Delivered,23561.83
SYSSHP0008711,SHP0008711,PO715939,SUP770487,WH656116,2026-06-18,2026-06-30,2026-06-30,Blue Dart,Road,TRK737769469,20,2,0,Delivered,490.15
SYSSHP0008712,SHP0008712,PO562732,SUP965845,WH808011,2026-07-17,2026-08-04,2026-08-04,DHL,Road,TRK289983561,673,6,0,In Transit,16912.88
SYSSHP0008713,SHP0008713,PO711150,SUP270395,WH482364,2026-04-28,2026-05-12,2026-05-12,DHL,Road,TRK923888860,308,4,0,Delivered,6998.06
SYSSHP0008714,SHP0008714,PO185001,SUP793655,WH324082,2026-05-03,2026-05-12,2026-05-12,Blue Dart,Road,TRK327181782,2180,8,0,Delivered,48501.07
SYSSHP0008715,SHP0008715,PO891212,SUP437758,WH322086,2026-03-15,2026-03-25,2026-03-25,Ecom Express,Road,TRK112061433,621,4,0,Delivered,14182.17
SYSSHP0008716,SHP0008716,PO832695,SUP874483,WH930555,2026-06-18,2026-06-22,2026-06-22,Ecom Express,Rail,TRK702832428,477,2,0,Delivered,8918.93
SYSSHP0008717,SHP0008717,PO844657,SUP739244,WH519066,2026-07-21,2026-08-01,2026-08-01,Ecom Express,Road,TRK989325242,1410,9,0,Delivered,34633.19
SYSSHP0008718,SHP0008718,PO690378,SUP194689,WH262316,2025-09-09,2025-09-23,2025-09-26,Delhivery,Road,TRK563008068,1410,8,3,Delayed,36588.62
SYSSHP0008719,SHP0008719,PO926098,SUP943298,WH636265,2026-03-21,2026-04-02,2026-04-02,Blue Dart,Road,TRK796642056,2150,8,0,Delivered,52328.68
SYSSHP0008720,SHP0008720,PO332375,SUP437758,WH532322,2026-04-10,2026-04-20,2026-04-20,FedEx,Road,TRK929138745,25,1,0,Delivered,616.77
SYSSHP0008721,SHP0008721,PO536190,SUP314181,WH422451,2025-11-27,2025-12-20,2025-12-20,Ecom Express,Road,TRK451932561,1304,6,0,Delivered,29655.71
SYSSHP0008722,SHP0008722,PO954508,SUP216970,WH379766,2025-08-18,2025-09-03,2025-09-04,Ecom Express,Road,TRK954912380,980,6,1,Delayed,24429.11
SYSSHP0008723,SHP0008723,PO903649,SUP725550,WH642717,2026-05-14,2026-05-26,2026-05-26,Blue Dart,Road,TRK484554082,1479,6,0,Delivered,33161.13
SYSSHP0008724,SHP0008724,PO996095,SUP757937,WH771088,2026-06-13,2026-06-17,2026-06-17,FedEx,Road,TRK148784074,930,6,0,Delivered,20560.14
SYSSHP0008725,SHP0008725,PO132680,SUP125611,WH690341,2026-03-15,2026-03-27,2026-03-28,DHL,Road,TRK720459151,1472,9,1,Delayed,34449.65
SYSSHP0008726,SHP0008726,PO997738,SUP156837,WH820221,2025-12-29,2026-01-14,2026-01-14,Ecom Express,Road,TRK167049455,524,2,0,Delivered,12142.94
SYSSHP0008727,SHP0008727,PO492987,SUP464863,WH922157,2025-09-03,2025-09-12,2025-09-14,FedEx,Road,TRK235110985,905,6,2,Delayed,23063.44
SYSSHP0008728,SHP0008728,PO947689,SUP350405,WH658582,2026-06-02,2026-06-16,2026-06-16,Delhivery,Road,TRK439397011,1556,6,0,Delivered,38917.12
SYSSHP0008729,SHP0008729,PO706494,SUP797229,WH429164,2025-08-25,2025-09-08,2025-09-08,Delhivery,Road,TRK388915172,28,2,0,Delivered,722.41
SYSSHP0008730,SHP0008730,PO859193,SUP575755,WH519066,2026-07-28,2026-08-14,2026-08-14,Ecom Express,Road,TRK809060325,1190,6,0,In Transit,28717.01
SYSSHP0008731,SHP0008731,PO452366,SUP284171,WH112038,2026-05-29,2026-06-09,2026-06-09,Shadowfax,Rail,TRK982414058,1304,6,0,Delivered,22517.39
SYSSHP0008732,SHP0008732,PO949933,SUP520172,WH642717,2025-12-10,2026-01-12,2026-01-12,Blue Dart,Road,TRK945721634,2150,8,0,Delivered,53551.4
SYSSHP0008733,SHP0008733,PO658109,SUP518373,WH112038,2025-12-17,2026-01-04,2026-01-04,FedEx,Road,TRK194814172,1199,5,0,Delivered,29976.15
SYSSHP0008734,SHP0008734,PO616376,SUP888295,WH237174,2026-07-11,2026-07-18,2026-07-18,Delhivery,Road,TRK493530726,470,4,0,Delivered,10783.34
SYSSHP0008735,SHP0008735,PO112025,SUP492483,WH829716,2026-06-16,2026-07-03,2026-07-03,Shadowfax,Road,TRK604881148,1122,6,0,Delivered,25691.22
SYSSHP0008736,SHP0008736,PO992012,SUP393243,WH910891,2026-01-18,2026-02-02,2026-02-02,DHL,Rail,TRK672390842,844,6,0,Delivered,15908.69
SYSSHP0008737,SHP0008737,PO990880,SUP487477,WH322086,2026-01-12,2026-01-24,2026-01-24,Blue Dart,Road,TRK807137173,95,2,0,Delivered,2398.3
SYSSHP0008738,SHP0008738,PO483401,SUP514850,WH922157,2026-07-30,2026-08-11,2026-08-11,Blue Dart,Road,TRK468131864,1665,6,0,In Transit,39159.96
SYSSHP0008739,SHP0008739,PO836094,SUP678043,WH555884,2026-07-05,2026-07-11,2026-07-11,Shadowfax,Road,TRK660421358,980,4,0,Delivered,25283.25
SYSSHP0008740,SHP0008740,PO719699,SUP120422,WH233470,2025-09-19,2025-10-02,2025-10-02,Ecom Express,Road,TRK861788025,150,3,0,Delivered,3970.84
SYSSHP0008741,SHP0008741,PO304171,SUP946721,WH555884,2026-07-07,2026-07-23,2026-07-23,Ecom Express,Road,TRK460565112,1577,9,0,Delivered,35621.22
SYSSHP0008742,SHP0008742,PO144135,SUP234628,WH771088,2026-05-30,2026-06-14,2026-06-14,Ecom Express,Road,TRK228831861,720,5,0,Delivered,16842.95
SYSSHP0008743,SHP0008743,PO378068,SUP514850,WH781453,2025-10-30,2025-11-11,2025-11-11,Shadowfax,Road,TRK100658209,480,3,0,Delivered,12239.87
SYSSHP0008744,SHP0008744,PO323553,SUP640490,WH479201,2026-05-19,2026-06-18,2026-06-18,FedEx,Road,TRK366305690,1460,6,0,Delivered,36173.18
SYSSHP0008745,SHP0008745,PO594072,SUP786735,WH824586,2026-04-13,2026-04-29,2026-04-29,DHL,Road,TRK930068671,671,4,0,Delivered,15652.78
SYSSHP0008746,SHP0008746,PO262004,SUP393243,WH582662,2026-06-28,2026-07-13,2026-07-13,Ecom Express,Road,TRK771491841,1464,6,0,Delivered,37012.37
SYSSHP0008747,SHP0008747,PO518829,SUP807617,WH482364,2026-03-24,2026-04-10,2026-04-10,DHL,Road,TRK449761287,546,4,0,Delivered,12189.61
SYSSHP0008748,SHP0008748,PO290120,SUP970127,WH274389,2026-07-29,2026-08-12,2026-08-12,FedEx,Road,TRK721814231,1221,8,0,In Transit,30268.9
SYSSHP0008749,SHP0008749,PO876634,SUP194689,WH824586,2025-08-06,2025-08-21,2025-08-25,DHL,Road,TRK746875453,20,1,4,Delayed,511.37
SYSSHP0008750,SHP0008750,PO340703,SUP270395,WH526833,2026-04-07,2026-04-21,2026-04-21,DHL,Road,TRK762518367,980,4,0,Delivered,22896.7
SYSSHP0008751,SHP0008751,PO720661,SUP891937,WH205907,2026-06-01,2026-06-05,2026-06-05,Blue Dart,Road,TRK135926608,365,2,0,Delivered,9774.61
SYSSHP0008752,SHP0008752,PO176999,SUP329974,WH922157,2026-04-05,2026-04-17,2026-04-17,Ecom Express,Road,TRK675293219,1152,6,0,Delivered,29384.75
SYSSHP0008753,SHP0008753,PO215518,SUP393243,WH539589,2025-12-28,2026-01-13,2026-01-13,Ecom Express,Road,TRK914241236,685,4,0,Delivered,15646.92
SYSSHP0008754,SHP0008754,PO166555,SUP943298,WH555884,2025-08-24,2025-09-04,2025-09-06,Shadowfax,Road,TRK355179064,980,4,2,Delayed,25027.32
SYSSHP0008755,SHP0008755,PO238160,SUP340174,WH515011,2025-11-28,2025-12-13,2025-12-13,Ecom Express,Road,TRK708685255,1460,8,0,Delivered,32317.68
SYSSHP0008756,SHP0008756,PO812556,SUP795613,WH997546,2026-02-23,2026-03-04,2026-03-04,FedEx,Road,TRK218389519,1181,4,0,Delivered,26320.87
SYSSHP0008757,SHP0008757,PO162167,SUP234628,WH808011,2025-08-18,2025-09-03,2025-09-03,DHL,Road,TRK749945758,514,3,0,Delivered,11724.9
SYSSHP0008758,SHP0008758,PO632643,SUP638169,WH820221,2025-12-04,2025-12-22,2025-12-22,Shadowfax,Road,TRK635571661,25,2,0,Delivered,586.16
SYSSHP0008759,SHP0008759,PO162461,SUP824586,WH656116,2026-02-28,2026-03-15,2026-03-15,Ecom Express,Road,TRK302089538,856,6,0,Delivered,19196.2
SYSSHP0008760,SHP0008760,PO398308,SUP529893,WH262316,2026-03-11,2026-03-30,2026-03-30,Shadowfax,Road,TRK456766946,1046,5,0,Delivered,24351.33
SYSSHP0008761,SHP0008761,PO790073,SUP475190,WH922157,2025-09-30,2025-10-14,2025-10-16,Blue Dart,Road,TRK951529675,1456,9,2,Delayed,33107.76
SYSSHP0008762,SHP0008762,PO955070,SUP514850,WH356150,2025-12-08,2025-12-19,2025-12-19,Shadowfax,Road,TRK956128403,28,1,0,Delivered,704.23
SYSSHP0008763,SHP0008763,PO710980,SUP823846,WH832052,2026-02-15,2026-03-03,2026-03-04,Shadowfax,Road,TRK773426808,350,3,1,Delayed,8875.34
SYSSHP0008764,SHP0008764,PO524213,SUP925981,WH770487,2026-04-29,2026-05-17,2026-05-17,Delhivery,Road,TRK124565426,1410,9,0,Delivered,34478.23
SYSSHP0008765,SHP0008765,PO132339,SUP475190,WH526117,2025-10-28,2025-11-10,2025-11-10,Shadowfax,Road,TRK285544870,1375,9,0,Delivered,32498.54
SYSSHP0008766,SHP0008766,PO151331,SUP120422,WH212235,2025-09-30,2025-10-15,2025-10-15,FedEx,Road,TRK597533214,1387,6,0,Delivered,33417.16
SYSSHP0008767,SHP0008767,PO228397,SUP600149,WH740967,2025-08-21,2025-09-08,2025-09-08,Ecom Express,Road,TRK385709459,26,1,0,Delivered,612.44
SYSSHP0008768,SHP0008768,PO822507,SUP529893,WH380746,2026-04-21,2026-05-11,2026-05-11,Shadowfax,Road,TRK955199941,25,2,0,Delivered,671.41
SYSSHP0008769,SHP0008769,PO883444,SUP487477,WH233470,2026-05-14,2026-05-27,2026-05-27,DHL,Road,TRK753120518,425,4,0,Delivered,10293.0
SYSSHP0008770,SHP0008770,PO667400,SUP338533,WH636265,2026-01-02,2026-01-19,2026-01-19,DHL,Road,TRK420253394,555,2,0,Delivered,14636.77
SYSSHP0008771,SHP0008771,PO207171,SUP600149,WH262316,2026-01-24,2026-02-09,2026-02-09,FedEx,Road,TRK710076386,150,3,0,Delivered,3798.44
SYSSHP0008772,SHP0008772,PO347553,SUP338533,WH377746,2026-05-21,2026-06-08,2026-06-08,DHL,Road,TRK715950458,555,4,0,Delivered,14579.19
SYSSHP0008773,SHP0008773,PO693535,SUP638169,WH801474,2026-03-21,2026-04-08,2026-04-08,Ecom Express,Road,TRK123051686,2180,8,0,Delivered,51608.55
SYSSHP0008774,SHP0008774,PO523561,SUP953085,WH997546,2026-03-14,2026-03-30,2026-03-30,FedEx,Road,TRK282495594,2180,8,0,Delivered,55035.9
SYSSHP0008775,SHP0008775,PO448564,SUP402020,WH526117,2026-02-14,2026-02-25,2026-02-25,Ecom Express,Road,TRK985923991,1066,5,0,Delivered,26730.06
SYSSHP0008776,SHP0008776,PO967901,SUP685181,WH555884,2025-09-07,2025-09-22,2025-09-23,Shadowfax,Road,TRK151704754,1330,7,1,Delayed,32302.29
SYSSHP0008777,SHP0008777,PO517726,SUP793655,WH555884,2025-10-29,2025-11-07,2025-11-07,Shadowfax,Road,TRK262932862,1410,9,0,Delivered,36990.29
SYSSHP0008778,SHP0008778,PO768653,SUP685181,WH460663,2026-01-16,2026-02-02,2026-02-02,DHL,Road,TRK616272717,1619,7,0,Delivered,40387.77
SYSSHP0008779,SHP0008779,PO142594,SUP824586,WH526833,2025-11-23,2025-12-08,2025-12-08,Blue Dart,Road,TRK210023761,1330,8,0,Delivered,35896.48
