PurchaseOrderItemSysID,PurchaseOrderItemID,PurchaseOrderID,ProductID,QuantityOrdered,ReceivedQuantity,AcceptedQuantity,QuotedUnitCost,TotalItemCost,InspectionStatus,LineAmountBeforeTax,TaxRate,TaxAmount,LineAmountAfterTax
SYSPOI0057159,POI365722,PO618016,PROD885342,119,119,113,527.26,62743.94,Failed,62743.94,12,7529.27,70273.21
SYSPOI0057160,POI497050,PO752480,PROD513224,196,196,187,49.74,9749.04,Passed with Observations,9749.04,12,1169.88,10918.92
SYSPOI0057161,POI926778,PO752480,PROD409355,39,39,36,48484.96,1890913.44,Failed,1890913.44,18,340364.42,2231277.86
SYSPOI0057162,POI445545,PO752480,PROD555292,17,17,16,77105.96,1310801.32,Failed,1310801.32,18,235944.24,1546745.56
SYSPOI0057163,POI758672,PO988557,PROD350905,1327,1327,1231,189.57,251559.39,Failed,251559.39,5,12577.97,264137.36
SYSPOI0057164,POI440329,PO988557,PROD984247,472,472,449,164.09,77450.48,Passed with Observations,77450.48,12,9294.06,86744.54
SYSPOI0057165,POI560662,PO988557,PROD823975,485,485,448,148.03,71794.55,Failed,71794.55,12,8615.35,80409.9
SYSPOI0057166,POI592530,PO988557,PROD536740,879,871,812,1019.49,896131.71,Failed,896131.71,5,44806.59,940938.3
SYSPOI0057167,POI117636,PO988557,PROD842776,792,792,754,1048.24,830206.08,Passed with Observations,830206.08,5,41510.3,871716.38
SYSPOI0057168,POI283408,PO988557,PROD729371,1277,1277,1221,370.41,473013.57,Passed with Observations,473013.57,5,23650.68,496664.25
SYSPOI0057169,POI480431,PO988557,PROD931621,357,357,345,161.6,57691.2,Passed with Observations,57691.2,12,6922.94,64614.14
SYSPOI0057170,POI147350,PO161981,PROD687044,1434,1434,1417,112.35,161109.9,Passed with Observations,161109.9,12,19333.19,180443.09
SYSPOI0057171,POI438276,PO161981,PROD558723,140,140,138,882.89,123604.6,Passed with Observations,123604.6,12,14832.55,138437.15
SYSPOI0057172,POI296236,PO161981,PROD199994,32,32,32,55612.73,1779607.36,Passed,1779607.36,18,320329.32,2099936.68
SYSPOI0057173,POI949278,PO161981,PROD818699,27,27,27,63917.96,1725784.92,Passed,1725784.92,18,310641.29,2036426.21
SYSPOI0057174,POI392751,PO161981,PROD664058,1165,1165,1147,169.76,197770.4,Passed with Observations,197770.4,12,23732.45,221502.85
SYSPOI0057175,POI884441,PO161981,PROD418594,34,33,32,21587.71,733982.14,Passed with Observations,733982.14,18,132116.79,866098.93
SYSPOI0057176,POI238451,PO161981,PROD649577,222,222,218,1262.55,280286.1,Passed with Observations,280286.1,12,33634.33,313920.43
SYSPOI0057177,POI475142,PO487544,PROD656829,20,0,0,80079.43,1601588.6,Not Inspected,1601588.6,18,288285.95,1889874.55
SYSPOI0057178,POI195527,PO487544,PROD776364,196,0,0,676.2,132535.2,Not Inspected,132535.2,12,15904.22,148439.42
SYSPOI0057179,POI293225,PO487544,PROD907236,314,0,0,907.97,285102.58,Not Inspected,285102.58,12,34212.31,319314.89
SYSPOI0057180,POI230551,PO487544,PROD708798,40,0,0,74125.45,2965018.0,Not Inspected,2965018.0,18,533703.24,3498721.24
SYSPOI0057181,POI883727,PO487544,PROD952227,40,0,0,55297.53,2211901.2,Not Inspected,2211901.2,18,398142.22,2610043.42
SYSPOI0057182,POI368438,PO487544,PROD324729,422,0,0,862.06,363789.32,Not Inspected,363789.32,12,43654.72,407444.04
SYSPOI0057183,POI816491,PO487544,PROD345386,168,0,0,97.62,16400.16,Not Inspected,16400.16,12,1968.02,18368.18
SYSPOI0057184,POI153781,PO911834,PROD478427,141,141,138,302.15,42603.15,Passed with Observations,42603.15,12,5112.38,47715.53
SYSPOI0057185,POI462852,PO911834,PROD476018,31,31,30,24096.78,747000.18,Passed with Observations,747000.18,18,134460.03,881460.21
SYSPOI0057186,POI949387,PO911834,PROD874814,311,301,294,706.15,219612.65,Passed with Observations,219612.65,5,10980.63,230593.28
SYSPOI0057187,POI857945,PO911834,PROD896204,496,496,486,584.31,289817.76,Passed with Observations,289817.76,5,14490.89,304308.65
SYSPOI0057188,POI578782,PO911834,PROD130914,486,480,473,966.29,469616.94,Passed with Observations,469616.94,5,23480.85,493097.79
SYSPOI0057189,POI910163,PO911834,PROD548580,37,37,36,45206.14,1672627.18,Passed with Observations,1672627.18,18,301072.89,1973700.07
SYSPOI0057190,POI877476,PO427521,PROD721254,657,0,0,229.89,151037.73,Not Inspected,151037.73,12,18124.53,169162.26
SYSPOI0057191,POI526600,PO427521,PROD682144,384,0,0,136.05,52243.2,Not Inspected,52243.2,12,6269.18,58512.38
SYSPOI0057192,POI510490,PO427521,PROD688861,441,0,0,110.28,48633.48,Not Inspected,48633.48,12,5836.02,54469.5
SYSPOI0057193,POI680903,PO427521,PROD324345,855,0,0,322.94,276113.7,Not Inspected,276113.7,5,13805.68,289919.38
SYSPOI0057194,POI105717,PO906072,PROD695551,32,0,0,81797.61,2617523.52,Not Inspected,2617523.52,18,471154.23,3088677.75
SYSPOI0057195,POI255707,PO906072,PROD138436,20,0,0,42691.28,853825.6,Not Inspected,853825.6,18,153688.61,1007514.21
SYSPOI0057196,POI266262,PO906072,PROD701253,29,0,0,135355.0,3925295.0,Not Inspected,3925295.0,18,706553.1,4631848.1
SYSPOI0057197,POI460848,PO906072,PROD501936,30,0,0,89959.24,2698777.2,Not Inspected,2698777.2,18,485779.9,3184557.1
SYSPOI0057198,POI342706,PO906072,PROD641975,16,0,0,54983.12,879729.92,Not Inspected,879729.92,18,158351.39,1038081.31
SYSPOI0057199,POI376415,PO906072,PROD680493,183,0,0,991.99,181534.17,Not Inspected,181534.17,12,21784.1,203318.27
SYSPOI0057200,POI502634,PO906072,PROD648410,125,0,0,239.73,29966.25,Not Inspected,29966.25,12,3595.95,33562.2
SYSPOI0057201,POI935412,PO712695,PROD788772,27,27,26,136191.4,3677167.8,Passed with Observations,3677167.8,18,661890.2,4339058.0
SYSPOI0057202,POI875447,PO712695,PROD401036,586,586,545,738.04,432491.44,Failed,432491.44,5,21624.57,454116.01
SYSPOI0057203,POI529536,PO712695,PROD641975,11,11,10,51334.06,564674.66,Failed,564674.66,18,101641.44,666316.1
SYSPOI0057204,POI508609,PO712695,PROD694916,18,18,17,72327.37,1301892.66,Failed,1301892.66,18,234340.68,1536233.34
SYSPOI0057205,POI625462,PO712695,PROD378535,28,25,24,97909.23,2741458.44,Passed with Observations,2741458.44,18,493462.52,3234920.96
SYSPOI0057206,POI543125,PO689106,PROD260626,1269,1269,1266,137.94,175045.86,Passed with Observations,175045.86,12,21005.5,196051.36
SYSPOI0057207,POI625240,PO689106,PROD550797,1037,1037,1032,631.79,655166.23,Passed with Observations,655166.23,5,32758.31,687924.54
SYSPOI0057208,POI805090,PO689106,PROD898462,771,771,768,377.84,291314.64,Passed with Observations,291314.64,12,34957.76,326272.4
SYSPOI0057209,POI259538,PO689106,PROD574167,1157,1157,1154,45.27,52377.39,Passed with Observations,52377.39,12,6285.29,58662.68
SYSPOI0057210,POI442172,PO689106,PROD906010,1208,1208,1203,490.3,592282.4,Passed with Observations,592282.4,12,71073.89,663356.29
SYSPOI0057211,POI440182,PO689106,PROD721254,537,537,532,260.4,139834.8,Passed with Observations,139834.8,12,16780.18,156614.98
SYSPOI0057212,POI110571,PO420344,PROD896204,308,308,300,584.31,179967.48,Passed with Observations,179967.48,5,8998.37,188965.85
SYSPOI0057213,POI856386,PO420344,PROD670968,689,678,672,952.65,656375.85,Passed with Observations,656375.85,5,32818.79,689194.64
SYSPOI0057214,POI447549,PO420344,PROD442622,14,13,13,149039.98,2086559.72,Passed,2086559.72,18,375580.75,2462140.47
SYSPOI0057215,POI149187,PO420344,PROD989545,157,157,155,492.87,77380.59,Passed with Observations,77380.59,12,9285.67,86666.26
SYSPOI0057216,POI489873,PO420344,PROD454992,1199,1058,1032,227.4,272652.6,Passed with Observations,272652.6,5,13632.63,286285.23
SYSPOI0057217,POI392880,PO420344,PROD599127,152,152,151,450.42,68463.84,Passed with Observations,68463.84,12,8215.66,76679.5
SYSPOI0057218,POI394791,PO420344,PROD805200,12,12,12,36151.16,433813.92,Passed,433813.92,18,78086.51,511900.43
SYSPOI0057219,POI270374,PO420344,PROD548580,14,14,14,45206.14,632885.96,Passed,632885.96,18,113919.47,746805.43
SYSPOI0057220,POI971816,PO371185,PROD757711,33,0,0,15215.67,502117.11,Not Inspected,502117.11,18,90381.08,592498.19
SYSPOI0057221,POI253330,PO371185,PROD881549,482,0,0,861.78,415377.96,Not Inspected,415377.96,12,49845.36,465223.32
SYSPOI0057222,POI798866,PO371185,PROD744986,33,0,0,86535.07,2855657.31,Not Inspected,2855657.31,18,514018.32,3369675.63
SYSPOI0057223,POI724327,PO371185,PROD708798,15,0,0,70237.23,1053558.45,Not Inspected,1053558.45,18,189640.52,1243198.97
SYSPOI0057224,POI485577,PO371185,PROD966529,12,0,0,61588.57,739062.84,Not Inspected,739062.84,18,133031.31,872094.15
SYSPOI0057225,POI420469,PO703689,PROD799565,226,226,223,188.29,42553.54,Passed with Observations,42553.54,12,5106.42,47659.96
SYSPOI0057226,POI933728,PO703689,PROD242723,436,436,430,138.42,60351.12,Passed with Observations,60351.12,12,7242.13,67593.25
SYSPOI0057227,POI342379,PO703689,PROD497108,36,36,36,81378.24,2929616.64,Passed,2929616.64,18,527331.0,3456947.64
SYSPOI0057228,POI711122,PO703689,PROD735053,21,21,21,62380.63,1309993.23,Passed,1309993.23,18,235798.78,1545792.01
SYSPOI0057229,POI866425,PO493041,PROD689179,348,0,0,750.47,261163.56,Not Inspected,261163.56,5,13058.18,274221.74
SYSPOI0057230,POI554401,PO493041,PROD861319,39,0,0,30705.38,1197509.82,Not Inspected,1197509.82,18,215551.77,1413061.59
SYSPOI0057231,POI451012,PO493041,PROD373903,386,0,0,1127.16,435083.76,Not Inspected,435083.76,5,21754.19,456837.95
SYSPOI0057232,POI436680,PO493041,PROD337547,1126,0,0,1132.47,1275161.22,Not Inspected,1275161.22,5,63758.06,1338919.28
SYSPOI0057233,POI756465,PO725536,PROD898462,1436,0,0,345.0,495420.0,Not Inspected,495420.0,12,59450.4,554870.4
SYSPOI0057234,POI244648,PO725536,PROD275377,482,0,0,210.59,101504.38,Not Inspected,101504.38,12,12180.53,113684.91
SYSPOI0057235,POI493172,PO725536,PROD132316,14,0,0,85311.08,1194355.12,Not Inspected,1194355.12,18,214983.92,1409339.04
SYSPOI0057236,POI463450,PO725536,PROD448321,167,0,0,45.25,7556.75,Not Inspected,7556.75,12,906.81,8463.56
SYSPOI0057237,POI844866,PO725536,PROD675898,29,0,0,67535.7,1958535.3,Not Inspected,1958535.3,18,352536.35,2311071.65
SYSPOI0057238,POI768889,PO725536,PROD737086,34,0,0,80958.17,2752577.78,Not Inspected,2752577.78,18,495464.0,3248041.78
SYSPOI0057239,POI154637,PO725536,PROD396020,17,0,0,13989.79,237826.43,Not Inspected,237826.43,18,42808.76,280635.19
SYSPOI0057240,POI656613,PO725536,PROD473023,215,0,0,60.72,13054.8,Not Inspected,13054.8,12,1566.58,14621.38
SYSPOI0057241,POI356250,PO531014,PROD378535,21,21,20,97909.23,2056093.83,Passed with Observations,2056093.83,18,370096.89,2426190.72
SYSPOI0057242,POI792174,PO531014,PROD881549,106,103,99,868.98,92111.88,Passed with Observations,92111.88,12,11053.43,103165.31
SYSPOI0057243,POI522309,PO531014,PROD788772,24,24,23,136191.4,3268593.6,Passed with Observations,3268593.6,18,588346.85,3856940.45
SYSPOI0057244,POI138790,PO531014,PROD670913,27,27,25,57261.93,1546072.11,Failed,1546072.11,18,278292.98,1824365.09
SYSPOI0057245,POI777427,PO389259,PROD571435,742,742,697,209.37,155352.54,Failed,155352.54,5,7767.63,163120.17
SYSPOI0057246,POI624398,PO389259,PROD374267,18,18,16,94259.38,1696668.84,Failed,1696668.84,18,305400.39,2002069.23
SYSPOI0057247,POI573432,PO389259,PROD883641,21,20,19,131097.37,2753044.77,Passed with Observations,2753044.77,18,495548.06,3248592.83
SYSPOI0057248,POI350744,PO389259,PROD671858,198,196,184,724.92,143534.16,Failed,143534.16,12,17224.1,160758.26
SYSPOI0057249,POI840168,PO389259,PROD630041,19,18,17,51387.67,976365.73,Failed,976365.73,18,175745.83,1152111.56
SYSPOI0057250,POI360140,PO389259,PROD520274,101,101,93,927.22,93649.22,Failed,93649.22,12,11237.91,104887.13
SYSPOI0057251,POI816946,PO389259,PROD951452,1302,1302,1237,581.38,756956.76,Passed with Observations,756956.76,5,37847.84,794804.6
SYSPOI0057252,POI444981,PO976412,PROD446479,423,423,420,143.82,60835.86,Passed with Observations,60835.86,12,7300.3,68136.16
SYSPOI0057253,POI684964,PO976412,PROD407757,650,590,589,407.9,265135.0,Passed with Observations,265135.0,12,31816.2,296951.2
SYSPOI0057254,POI460375,PO976412,PROD454992,1060,1060,1047,231.76,245665.6,Passed with Observations,245665.6,5,12283.28,257948.88
SYSPOI0057255,POI439795,PO976412,PROD520274,456,456,454,985.77,449511.12,Passed with Observations,449511.12,12,53941.33,503452.45
SYSPOI0057256,POI217374,PO976412,PROD878967,468,468,464,1922.12,899552.16,Passed with Observations,899552.16,12,107946.26,1007498.42
SYSPOI0057257,POI337529,PO976412,PROD678727,463,463,461,285.17,132033.71,Passed with Observations,132033.71,12,15844.05,147877.76
SYSPOI0057258,POI332960,PO976412,PROD913894,493,475,474,822.16,405324.88,Passed with Observations,405324.88,12,48638.99,453963.87
SYSPOI0057259,POI702238,PO976412,PROD648410,240,240,239,233.52,56044.8,Passed with Observations,56044.8,12,6725.38,62770.18
SYSPOI0057260,POI703012,PO799396,PROD801765,433,0,0,174.55,75580.15,Not Inspected,75580.15,12,9069.62,84649.77
SYSPOI0057261,POI703220,PO799396,PROD576919,37,0,0,127072.34,4701676.58,Not Inspected,4701676.58,18,846301.78,5547978.36
SYSPOI0057262,POI286265,PO799396,PROD118632,327,0,0,2495.6,816061.2,Not Inspected,816061.2,12,97927.34,913988.54
SYSPOI0057263,POI960203,PO799396,PROD409571,20,0,0,107791.93,2155838.6,Not Inspected,2155838.6,18,388050.95,2543889.55
SYSPOI0057264,POI312631,PO799396,PROD742412,37,0,0,143383.62,5305193.94,Not Inspected,5305193.94,18,954934.91,6260128.85
SYSPOI0057265,POI377121,PO799216,PROD634277,452,452,422,91.3,41267.6,Failed,41267.6,12,4952.11,46219.71
SYSPOI0057266,POI987583,PO799216,PROD476417,13,13,12,56649.27,736440.51,Failed,736440.51,18,132559.29,868999.8
SYSPOI0057267,POI249300,PO799216,PROD544730,111,111,108,463.32,51428.52,Passed with Observations,51428.52,12,6171.42,57599.94
SYSPOI0057268,POI316735,PO834896,PROD648410,94,94,93,228.98,21524.12,Passed with Observations,21524.12,12,2582.89,24107.01
SYSPOI0057269,POI795186,PO834896,PROD391668,236,211,208,498.52,117650.72,Passed with Observations,117650.72,12,14118.09,131768.81
SYSPOI0057270,POI770647,PO834896,PROD564586,327,327,322,1596.51,522058.77,Passed with Observations,522058.77,12,62647.05,584705.82
SYSPOI0057271,POI407940,PO834896,PROD758589,265,263,259,156.71,41528.15,Passed with Observations,41528.15,12,4983.38,46511.53
SYSPOI0057272,POI462232,PO834896,PROD482584,491,491,478,777.1,381556.1,Passed with Observations,381556.1,12,45786.73,427342.83
SYSPOI0057273,POI778042,PO834896,PROD865470,382,365,359,208.18,79524.76,Passed with Observations,79524.76,12,9542.97,89067.73
SYSPOI0057274,POI531646,PO249815,PROD536740,1433,1421,1402,1084.75,1554446.75,Passed with Observations,1554446.75,5,77722.34,1632169.09
SYSPOI0057275,POI512811,PO249815,PROD529068,419,419,415,520.69,218169.11,Passed with Observations,218169.11,12,26180.29,244349.4
SYSPOI0057276,POI488562,PO249815,PROD799565,132,132,130,179.36,23675.52,Passed with Observations,23675.52,12,2841.06,26516.58
SYSPOI0057277,POI745182,PO551059,PROD213609,104,104,101,777.05,80813.2,Passed with Observations,80813.2,12,9697.58,90510.78
SYSPOI0057278,POI538990,PO551059,PROD308727,15,15,14,81085.55,1216283.25,Failed,1216283.25,18,218930.98,1435214.23
SYSPOI0057279,POI602383,PO551059,PROD544730,331,331,324,468.18,154967.58,Passed with Observations,154967.58,12,18596.11,173563.69
SYSPOI0057280,POI232233,PO551059,PROD176066,15,15,14,89188.09,1337821.35,Failed,1337821.35,18,240807.84,1578629.19
SYSPOI0057281,POI786001,PO551059,PROD837954,959,938,873,1047.04,1004111.36,Failed,1004111.36,5,50205.57,1054316.93
SYSPOI0057282,POI477502,PO551059,PROD699809,355,355,339,301.85,107156.75,Passed with Observations,107156.75,12,12858.81,120015.56
SYSPOI0057283,POI884964,PO551059,PROD922458,391,391,368,209.4,81875.4,Failed,81875.4,12,9825.05,91700.45
SYSPOI0057284,POI788222,PO439542,PROD958182,493,493,489,425.31,209677.83,Passed with Observations,209677.83,12,25161.34,234839.17
SYSPOI0057285,POI450595,PO439542,PROD740967,26,26,26,13929.71,362172.46,Passed,362172.46,18,65191.04,427363.5
SYSPOI0057286,POI942515,PO439542,PROD610310,22,21,21,108052.55,2377156.1,Passed,2377156.1,18,427888.1,2805044.2
SYSPOI0057287,POI341258,PO439542,PROD497108,38,38,38,81314.05,3089933.9,Passed,3089933.9,18,556188.1,3646122.0
SYSPOI0057288,POI665275,PO439542,PROD478666,427,427,426,431.88,184412.76,Passed with Observations,184412.76,5,9220.64,193633.4
SYSPOI0057289,POI733431,PO439542,PROD962287,989,989,983,69.14,68379.46,Passed with Observations,68379.46,12,8205.54,76585.0
SYSPOI0057290,POI968019,PO439542,PROD491559,581,581,578,223.94,130109.14,Passed with Observations,130109.14,12,15613.1,145722.24
SYSPOI0057291,POI801278,PO212007,PROD722665,466,450,444,232.84,108503.44,Passed with Observations,108503.44,12,13020.41,121523.85
SYSPOI0057292,POI458705,PO212007,PROD762055,356,356,352,161.78,57593.68,Passed with Observations,57593.68,12,6911.24,64504.92
SYSPOI0057293,POI926605,PO212007,PROD220764,397,397,396,245.51,97467.47,Passed with Observations,97467.47,12,11696.1,109163.57
SYSPOI0057294,POI714685,PO212007,PROD355021,435,435,431,2385.9,1037866.5,Passed with Observations,1037866.5,12,124543.98,1162410.48
SYSPOI0057295,POI862432,PO212007,PROD297810,108,108,107,96.57,10429.56,Passed with Observations,10429.56,12,1251.55,11681.11
SYSPOI0057296,POI502067,PO369678,PROD778700,18,0,0,89594.97,1612709.46,Not Inspected,1612709.46,18,290287.7,1902997.16
SYSPOI0057297,POI538348,PO369678,PROD130610,508,0,0,487.91,247858.28,Not Inspected,247858.28,5,12392.91,260251.19
SYSPOI0057298,POI190959,PO369678,PROD641975,15,0,0,51334.06,770010.9,Not Inspected,770010.9,18,138601.96,908612.86
SYSPOI0057299,POI478757,PO369678,PROD881549,115,0,0,868.98,99932.7,Not Inspected,99932.7,12,11991.92,111924.62
SYSPOI0057300,POI517978,PO369678,PROD132146,933,0,0,140.05,130666.65,Not Inspected,130666.65,5,6533.33,137199.98
SYSPOI0057301,POI998450,PO369678,PROD364955,25,0,0,60062.03,1501550.75,Not Inspected,1501550.75,18,270279.14,1771829.89
SYSPOI0057302,POI970462,PO369678,PROD391668,181,0,0,499.02,90322.62,Not Inspected,90322.62,12,10838.71,101161.33
SYSPOI0057303,POI793296,PO467205,PROD265649,819,819,791,433.05,354667.95,Passed with Observations,354667.95,12,42560.15,397228.1
SYSPOI0057304,POI861294,PO467205,PROD513160,1174,1174,1133,449.18,527337.32,Passed with Observations,527337.32,12,63280.48,590617.8
SYSPOI0057305,POI481154,PO467205,PROD660605,520,503,490,553.15,287638.0,Passed with Observations,287638.0,5,14381.9,302019.9
SYSPOI0057306,POI968772,PO226791,PROD948179,11,11,10,15881.19,174693.09,Failed,174693.09,18,31444.76,206137.85
SYSPOI0057307,POI221221,PO226791,PROD670913,12,12,11,54783.38,657400.56,Failed,657400.56,18,118332.1,775732.66
SYSPOI0057308,POI171595,PO226791,PROD548580,31,31,30,43970.05,1363071.55,Passed with Observations,1363071.55,18,245352.88,1608424.43
SYSPOI0057309,POI443359,PO226791,PROD681343,1434,1434,1324,176.15,252599.1,Failed,252599.1,12,30311.89,282910.99
SYSPOI0057310,POI374007,PO226791,PROD922458,289,289,272,197.9,57193.1,Failed,57193.1,12,6863.17,64056.27
SYSPOI0057311,POI453664,PO226791,PROD812591,578,578,564,356.66,206149.48,Passed with Observations,206149.48,5,10307.47,216456.95
SYSPOI0057312,POI526360,PO226791,PROD986278,25,25,24,81969.73,2049243.25,Passed with Observations,2049243.25,18,368863.78,2418107.03
SYSPOI0057313,POI570362,PO987852,PROD638857,582,582,574,441.64,257034.48,Passed with Observations,257034.48,12,30844.14,287878.62
SYSPOI0057314,POI711778,PO987852,PROD901619,1035,989,956,395.17,409000.95,Passed with Observations,409000.95,12,49080.11,458081.06
SYSPOI0057315,POI311915,PO987852,PROD922458,473,473,463,209.51,99098.23,Passed with Observations,99098.23,12,11891.79,110990.02
SYSPOI0057316,POI924178,PO100626,PROD302897,1324,1324,1254,231.43,306413.32,Failed,306413.32,5,15320.67,321733.99
SYSPOI0057317,POI873453,PO100626,PROD165142,769,769,737,489.06,376087.14,Passed with Observations,376087.14,5,18804.36,394891.5
SYSPOI0057318,POI280182,PO100626,PROD542042,463,463,443,240.0,111120.0,Passed with Observations,111120.0,5,5556.0,116676.0
SYSPOI0057319,POI518001,PO100626,PROD158132,311,311,298,406.82,126521.02,Passed with Observations,126521.02,5,6326.05,132847.07
SYSPOI0057320,POI680504,PO703616,PROD546768,420,0,0,134.77,56603.4,Not Inspected,56603.4,12,6792.41,63395.81
SYSPOI0057321,POI945199,PO703616,PROD245998,17,0,0,57292.83,973978.11,Not Inspected,973978.11,18,175316.06,1149294.17
SYSPOI0057322,POI331343,PO703616,PROD446479,239,0,0,136.09,32525.51,Not Inspected,32525.51,12,3903.06,36428.57
