WeatherSysID,WeatherID,City,State,Date,TemperatureC,HumidityPercent,RainfallMM,WindSpeedKmph,WeatherCondition,WeatherSeverity
SYSWEA0010244,WTH666250,Coimbatore,Tamil Nadu,2025-02-26,24,66,0,9,Sunny,Normal
SYSWEA0010245,WTH298536,New Delhi,Delhi,2025-02-27,18,83,0,10,Cloudy,Normal
SYSWEA0010246,WTH738809,Mumbai,Maharashtra,2025-02-27,24,98,0,19,Sunny,Normal
SYSWEA0010247,WTH700965,Bengaluru,Karnataka,2025-02-27,18,89,0,15,Cloudy,Normal
SYSWEA0010248,WTH441876,Chennai,Tamil Nadu,2025-02-27,26,79,0,9,Sunny,Normal
SYSWEA0010249,WTH284487,Ahmedabad,Gujarat,2025-02-27,27,39,0,15,Fog,Moderate
SYSWEA0010250,WTH517489,Noida,Uttar Pradesh,2025-02-27,12,73,0,16,Sunny,Normal
SYSWEA0010251,WTH556801,Pune,Maharashtra,2025-02-27,19,73,0,15,Sunny,Normal
SYSWEA0010252,WTH543990,Ghaziabad,Uttar Pradesh,2025-02-27,16,47,0,18,Sunny,Normal
SYSWEA0010253,WTH870906,Lucknow,Uttar Pradesh,2025-02-27,21,62,0,7,Sunny,Normal
SYSWEA0010254,WTH357308,Kanpur,Uttar Pradesh,2025-02-27,9,40,0,7,Sunny,Normal
SYSWEA0010255,WTH772143,Nagpur,Maharashtra,2025-02-27,28,49,0,11,Sunny,Normal
SYSWEA0010256,WTH401196,Mangalore,Karnataka,2025-02-27,30,94,0,14,Sunny,Normal
SYSWEA0010257,WTH891174,Coimbatore,Tamil Nadu,2025-02-27,21,87,0,15,Sunny,Normal
SYSWEA0010258,WTH748472,New Delhi,Delhi,2025-02-28,15,85,0,12,Sunny,Normal
SYSWEA0010259,WTH479602,Mumbai,Maharashtra,2025-02-28,28,92,0,9,Sunny,Normal
SYSWEA0010260,WTH458191,Bengaluru,Karnataka,2025-02-28,20,59,0,11,Sunny,Normal
SYSWEA0010261,WTH166239,Chennai,Tamil Nadu,2025-02-28,26,75,0,16,Rain,Moderate
SYSWEA0010262,WTH540377,Ahmedabad,Gujarat,2025-02-28,18,66,2,17,Rain,Moderate
SYSWEA0010263,WTH885199,Noida,Uttar Pradesh,2025-02-28,8,89,0,9,Rain,Moderate
SYSWEA0010264,WTH917383,Pune,Maharashtra,2025-02-28,21,66,0,20,Rain,Moderate
SYSWEA0010265,WTH796739,Ghaziabad,Uttar Pradesh,2025-02-28,14,55,0,6,Sunny,Normal
SYSWEA0010266,WTH288230,Lucknow,Uttar Pradesh,2025-02-28,9,44,0,10,Fog,Moderate
SYSWEA0010267,WTH481040,Kanpur,Uttar Pradesh,2025-02-28,19,46,0,15,Sunny,Normal
SYSWEA0010268,WTH725278,Nagpur,Maharashtra,2025-02-28,17,41,0,18,Fog,Moderate
SYSWEA0010269,WTH371962,Mangalore,Karnataka,2025-02-28,23,86,0,16,Sunny,Normal
SYSWEA0010270,WTH958614,Coimbatore,Tamil Nadu,2025-02-28,22,61,0,18,Fog,Moderate
SYSWEA0010271,WTH219318,New Delhi,Delhi,2025-03-01,24,49,0,9,Cloudy,Normal
SYSWEA0010272,WTH211571,Mumbai,Maharashtra,2025-03-01,31,83,0,20,Sunny,Normal
SYSWEA0010273,WTH612228,Bengaluru,Karnataka,2025-03-01,27,71,0,17,Sunny,Normal
SYSWEA0010274,WTH902981,Chennai,Tamil Nadu,2025-03-01,32,94,0,6,Sunny,Normal
SYSWEA0010275,WTH318160,Ahmedabad,Gujarat,2025-03-01,29,40,8,8,Sunny,Normal
SYSWEA0010276,WTH283388,Noida,Uttar Pradesh,2025-03-01,33,46,3,11,Sunny,Normal
SYSWEA0010277,WTH534656,Pune,Maharashtra,2025-03-01,28,95,0,13,Sunny,Normal
SYSWEA0010278,WTH962399,Ghaziabad,Uttar Pradesh,2025-03-01,21,74,0,17,Sunny,Normal
SYSWEA0010279,WTH566020,Lucknow,Uttar Pradesh,2025-03-01,31,87,0,15,Sunny,Normal
SYSWEA0010280,WTH471203,Kanpur,Uttar Pradesh,2025-03-01,35,45,0,8,Sunny,Normal
SYSWEA0010281,WTH558269,Nagpur,Maharashtra,2025-03-01,33,53,0,20,Sunny,Normal
SYSWEA0010282,WTH325724,Mangalore,Karnataka,2025-03-01,29,90,8,10,Sunny,Normal
SYSWEA0010283,WTH115249,Coimbatore,Tamil Nadu,2025-03-01,29,76,0,12,Sunny,Normal
SYSWEA0010284,WTH728838,New Delhi,Delhi,2025-03-02,33,74,3,7,Sunny,Normal
SYSWEA0010285,WTH619510,Mumbai,Maharashtra,2025-03-02,30,88,0,18,Sunny,Normal
SYSWEA0010286,WTH800324,Bengaluru,Karnataka,2025-03-02,28,86,5,11,Sunny,Normal
SYSWEA0010287,WTH758152,Chennai,Tamil Nadu,2025-03-02,31,93,5,8,Rain,Moderate
SYSWEA0010288,WTH386127,Ahmedabad,Gujarat,2025-03-02,32,71,3,19,Rain,Moderate
SYSWEA0010289,WTH727703,Noida,Uttar Pradesh,2025-03-02,23,59,0,7,Sunny,Normal
SYSWEA0010290,WTH479885,Pune,Maharashtra,2025-03-02,27,94,0,7,Sunny,Normal
SYSWEA0010291,WTH644957,Ghaziabad,Uttar Pradesh,2025-03-02,23,56,0,15,Cloudy,Normal
SYSWEA0010292,WTH320979,Lucknow,Uttar Pradesh,2025-03-02,28,88,0,19,Cloudy,Normal
SYSWEA0010293,WTH135924,Kanpur,Uttar Pradesh,2025-03-02,27,61,0,20,Sunny,Normal
SYSWEA0010294,WTH555588,Nagpur,Maharashtra,2025-03-02,36,43,5,18,Sunny,Normal
SYSWEA0010295,WTH322854,Mangalore,Karnataka,2025-03-02,30,86,3,13,Sunny,Normal
SYSWEA0010296,WTH162256,Coimbatore,Tamil Nadu,2025-03-02,29,59,0,7,Sunny,Normal
SYSWEA0010297,WTH419497,New Delhi,Delhi,2025-03-03,32,80,0,7,Cloudy,Normal
SYSWEA0010298,WTH869717,Mumbai,Maharashtra,2025-03-03,31,81,0,17,Cloudy,Normal
SYSWEA0010299,WTH470846,Bengaluru,Karnataka,2025-03-03,28,73,0,15,Sunny,Normal
SYSWEA0010300,WTH813372,Chennai,Tamil Nadu,2025-03-03,32,88,0,11,Sunny,Normal
SYSWEA0010301,WTH143506,Ahmedabad,Gujarat,2025-03-03,30,38,0,18,Sunny,Normal
SYSWEA0010302,WTH737432,Noida,Uttar Pradesh,2025-03-03,30,70,3,19,Sunny,Normal
SYSWEA0010303,WTH268932,Pune,Maharashtra,2025-03-03,28,62,3,13,Sunny,Normal
SYSWEA0010304,WTH275183,Ghaziabad,Uttar Pradesh,2025-03-03,23,47,0,15,Sunny,Normal
SYSWEA0010305,WTH147577,Lucknow,Uttar Pradesh,2025-03-03,23,87,0,18,Sunny,Normal
SYSWEA0010306,WTH893346,Kanpur,Uttar Pradesh,2025-03-03,25,67,8,5,Rain,Moderate
SYSWEA0010307,WTH150070,Nagpur,Maharashtra,2025-03-03,36,74,0,13,Sunny,Normal
SYSWEA0010308,WTH230159,Mangalore,Karnataka,2025-03-03,31,90,5,15,Sunny,Normal
SYSWEA0010309,WTH685478,Coimbatore,Tamil Nadu,2025-03-03,29,74,0,6,Sunny,Normal
SYSWEA0010310,WTH807264,New Delhi,Delhi,2025-03-04,20,57,8,12,Sunny,Normal
SYSWEA0010311,WTH730622,Mumbai,Maharashtra,2025-03-04,31,82,8,10,Sunny,Normal
SYSWEA0010312,WTH280102,Bengaluru,Karnataka,2025-03-04,27,75,0,10,Sunny,Normal
SYSWEA0010313,WTH822800,Chennai,Tamil Nadu,2025-03-04,32,86,0,13,Sunny,Normal
SYSWEA0010314,WTH113748,Ahmedabad,Gujarat,2025-03-04,30,49,0,17,Sunny,Normal
SYSWEA0010315,WTH575581,Noida,Uttar Pradesh,2025-03-04,29,89,0,7,Sunny,Normal
SYSWEA0010316,WTH698944,Pune,Maharashtra,2025-03-04,28,68,0,12,Sunny,Normal
SYSWEA0010317,WTH574170,Ghaziabad,Uttar Pradesh,2025-03-04,32,79,3,10,Sunny,Normal
SYSWEA0010318,WTH120091,Lucknow,Uttar Pradesh,2025-03-04,35,90,0,10,Sunny,Normal
SYSWEA0010319,WTH273500,Kanpur,Uttar Pradesh,2025-03-04,24,76,3,8,Sunny,Normal
SYSWEA0010320,WTH267314,Nagpur,Maharashtra,2025-03-04,32,44,0,13,Sunny,Normal
SYSWEA0010321,WTH101678,Mangalore,Karnataka,2025-03-04,31,94,0,20,Sunny,Normal
SYSWEA0010322,WTH715428,Coimbatore,Tamil Nadu,2025-03-04,29,65,5,19,Cloudy,Normal
SYSWEA0010323,WTH475336,New Delhi,Delhi,2025-03-05,20,80,5,12,Sunny,Normal
SYSWEA0010324,WTH458169,Mumbai,Maharashtra,2025-03-05,31,71,5,20,Sunny,Normal
SYSWEA0010325,WTH241846,Bengaluru,Karnataka,2025-03-05,27,91,0,6,Sunny,Normal
SYSWEA0010326,WTH101786,Chennai,Tamil Nadu,2025-03-05,31,82,0,20,Sunny,Normal
SYSWEA0010327,WTH590431,Ahmedabad,Gujarat,2025-03-05,34,69,0,12,Sunny,Normal
SYSWEA0010328,WTH905982,Noida,Uttar Pradesh,2025-03-05,35,83,0,10,Sunny,Normal
SYSWEA0010329,WTH137202,Pune,Maharashtra,2025-03-05,27,73,0,9,Sunny,Normal
SYSWEA0010330,WTH126017,Ghaziabad,Uttar Pradesh,2025-03-05,23,78,0,12,Sunny,Normal
SYSWEA0010331,WTH703333,Lucknow,Uttar Pradesh,2025-03-05,25,40,0,17,Sunny,Normal
SYSWEA0010332,WTH300114,Kanpur,Uttar Pradesh,2025-03-05,29,66,0,7,Cloudy,Normal
SYSWEA0010333,WTH627593,Nagpur,Maharashtra,2025-03-05,29,50,0,18,Sunny,Normal
SYSWEA0010334,WTH265552,Mangalore,Karnataka,2025-03-05,31,77,0,14,Rain,Moderate
SYSWEA0010335,WTH485828,Coimbatore,Tamil Nadu,2025-03-05,29,64,8,7,Sunny,Normal
SYSWEA0010336,WTH316368,New Delhi,Delhi,2025-03-06,26,54,0,5,Sunny,Normal
SYSWEA0010337,WTH771710,Mumbai,Maharashtra,2025-03-06,30,84,0,17,Sunny,Normal
SYSWEA0010338,WTH317218,Bengaluru,Karnataka,2025-03-06,27,71,0,7,Sunny,Normal
SYSWEA0010339,WTH444667,Chennai,Tamil Nadu,2025-03-06,32,85,0,11,Cloudy,Normal
SYSWEA0010340,WTH322867,Ahmedabad,Gujarat,2025-03-06,32,40,0,9,Sunny,Normal
SYSWEA0010341,WTH636361,Noida,Uttar Pradesh,2025-03-06,30,43,8,14,Sunny,Normal
SYSWEA0010342,WTH899275,Pune,Maharashtra,2025-03-06,28,92,0,19,Cloudy,Normal
SYSWEA0010343,WTH472544,Ghaziabad,Uttar Pradesh,2025-03-06,26,74,0,18,Sunny,Normal
SYSWEA0010344,WTH463358,Lucknow,Uttar Pradesh,2025-03-06,29,68,0,12,Sunny,Normal
SYSWEA0010345,WTH816561,Kanpur,Uttar Pradesh,2025-03-06,24,51,8,5,Sunny,Normal
SYSWEA0010346,WTH192625,Nagpur,Maharashtra,2025-03-06,32,59,0,14,Rain,Moderate
SYSWEA0010347,WTH142896,Mangalore,Karnataka,2025-03-06,29,74,8,13,Sunny,Normal
SYSWEA0010348,WTH108747,Coimbatore,Tamil Nadu,2025-03-06,29,64,0,11,Rain,Moderate
SYSWEA0010349,WTH248624,New Delhi,Delhi,2025-03-07,30,63,0,11,Sunny,Normal
SYSWEA0010350,WTH364966,Mumbai,Maharashtra,2025-03-07,30,96,0,8,Sunny,Normal
SYSWEA0010351,WTH734605,Bengaluru,Karnataka,2025-03-07,27,56,8,17,Sunny,Normal
SYSWEA0010352,WTH587020,Chennai,Tamil Nadu,2025-03-07,31,85,0,10,Rain,Moderate
SYSWEA0010353,WTH374202,Ahmedabad,Gujarat,2025-03-07,29,44,0,17,Rain,Moderate
SYSWEA0010354,WTH538492,Noida,Uttar Pradesh,2025-03-07,30,78,0,20,Sunny,Normal
SYSWEA0010355,WTH791131,Pune,Maharashtra,2025-03-07,28,82,5,20,Rain,Moderate
SYSWEA0010356,WTH505170,Ghaziabad,Uttar Pradesh,2025-03-07,32,54,0,10,Sunny,Normal
SYSWEA0010357,WTH926219,Lucknow,Uttar Pradesh,2025-03-07,30,78,0,5,Cloudy,Normal
SYSWEA0010358,WTH744925,Kanpur,Uttar Pradesh,2025-03-07,28,45,0,20,Sunny,Normal
SYSWEA0010359,WTH970172,Nagpur,Maharashtra,2025-03-07,36,84,3,8,Rain,Moderate
SYSWEA0010360,WTH798654,Mangalore,Karnataka,2025-03-07,29,84,0,18,Sunny,Normal
SYSWEA0010361,WTH411018,Coimbatore,Tamil Nadu,2025-03-07,29,85,5,7,Sunny,Normal
SYSWEA0010362,WTH225439,New Delhi,Delhi,2025-03-08,29,89,5,16,Sunny,Normal
SYSWEA0010363,WTH536006,Mumbai,Maharashtra,2025-03-08,31,84,0,8,Sunny,Normal
SYSWEA0010364,WTH824617,Bengaluru,Karnataka,2025-03-08,27,52,3,15,Sunny,Normal
SYSWEA0010365,WTH981515,Chennai,Tamil Nadu,2025-03-08,32,69,0,10,Cloudy,Normal
SYSWEA0010366,WTH175110,Ahmedabad,Gujarat,2025-03-08,36,45,0,17,Sunny,Normal
SYSWEA0010367,WTH501118,Noida,Uttar Pradesh,2025-03-08,22,54,0,17,Sunny,Normal
SYSWEA0010368,WTH265700,Pune,Maharashtra,2025-03-08,28,54,5,11,Sunny,Normal
SYSWEA0010369,WTH673740,Ghaziabad,Uttar Pradesh,2025-03-08,30,81,0,6,Sunny,Normal
SYSWEA0010370,WTH300519,Lucknow,Uttar Pradesh,2025-03-08,27,72,0,5,Sunny,Normal
SYSWEA0010371,WTH872496,Kanpur,Uttar Pradesh,2025-03-08,28,43,0,20,Cloudy,Normal
SYSWEA0010372,WTH591522,Nagpur,Maharashtra,2025-03-08,29,88,0,9,Sunny,Normal
SYSWEA0010373,WTH653819,Mangalore,Karnataka,2025-03-08,29,76,8,12,Sunny,Normal
SYSWEA0010374,WTH721323,Coimbatore,Tamil Nadu,2025-03-08,29,78,0,9,Sunny,Normal
SYSWEA0010375,WTH306571,New Delhi,Delhi,2025-03-09,24,75,0,9,Sunny,Normal
SYSWEA0010376,WTH333400,Mumbai,Maharashtra,2025-03-09,30,67,0,9,Sunny,Normal
SYSWEA0010377,WTH352806,Bengaluru,Karnataka,2025-03-09,28,64,0,8,Sunny,Normal
SYSWEA0010378,WTH667358,Chennai,Tamil Nadu,2025-03-09,33,91,0,12,Rain,Moderate
SYSWEA0010379,WTH508967,Ahmedabad,Gujarat,2025-03-09,35,77,5,19,Sunny,Normal
SYSWEA0010380,WTH291200,Noida,Uttar Pradesh,2025-03-09,25,63,0,14,Sunny,Normal
SYSWEA0010381,WTH368154,Pune,Maharashtra,2025-03-09,28,58,0,14,Sunny,Normal
SYSWEA0010382,WTH383905,Ghaziabad,Uttar Pradesh,2025-03-09,28,78,3,19,Sunny,Normal
SYSWEA0010383,WTH500686,Lucknow,Uttar Pradesh,2025-03-09,22,52,0,5,Sunny,Normal
SYSWEA0010384,WTH948809,Kanpur,Uttar Pradesh,2025-03-09,23,73,0,14,Sunny,Normal
SYSWEA0010385,WTH248084,Nagpur,Maharashtra,2025-03-09,37,71,8,19,Sunny,Normal
SYSWEA0010386,WTH318613,Mangalore,Karnataka,2025-03-09,29,71,5,7,Sunny,Normal
SYSWEA0010387,WTH713429,Coimbatore,Tamil Nadu,2025-03-09,29,55,3,11,Sunny,Normal
SYSWEA0010388,WTH891462,New Delhi,Delhi,2025-03-10,29,42,0,8,Sunny,Normal
SYSWEA0010389,WTH122171,Mumbai,Maharashtra,2025-03-10,31,69,5,11,Sunny,Normal
SYSWEA0010390,WTH699218,Bengaluru,Karnataka,2025-03-10,28,90,0,13,Rain,Moderate
SYSWEA0010391,WTH562440,Chennai,Tamil Nadu,2025-03-10,31,81,0,10,Sunny,Normal
SYSWEA0010392,WTH248985,Ahmedabad,Gujarat,2025-03-10,30,41,5,5,Sunny,Normal
SYSWEA0010393,WTH899211,Noida,Uttar Pradesh,2025-03-10,36,80,0,13,Rain,Moderate
SYSWEA0010394,WTH817078,Pune,Maharashtra,2025-03-10,28,57,0,11,Sunny,Normal
SYSWEA0010395,WTH220229,Ghaziabad,Uttar Pradesh,2025-03-10,25,61,0,15,Cloudy,Normal
SYSWEA0010396,WTH630512,Lucknow,Uttar Pradesh,2025-03-10,32,81,0,12,Sunny,Normal
SYSWEA0010397,WTH606229,Kanpur,Uttar Pradesh,2025-03-10,27,46,0,15,Sunny,Normal
SYSWEA0010398,WTH530884,Nagpur,Maharashtra,2025-03-10,32,80,0,20,Sunny,Normal
SYSWEA0010399,WTH730172,Mangalore,Karnataka,2025-03-10,29,99,0,15,Sunny,Normal
SYSWEA0010400,WTH651956,Coimbatore,Tamil Nadu,2025-03-10,29,72,0,11,Sunny,Normal
SYSWEA0010401,WTH642137,New Delhi,Delhi,2025-03-11,22,57,0,20,Sunny,Normal
SYSWEA0010402,WTH849270,Mumbai,Maharashtra,2025-03-11,30,69,0,13,Sunny,Normal
SYSWEA0010403,WTH211557,Bengaluru,Karnataka,2025-03-11,28,77,3,20,Sunny,Normal
SYSWEA0010404,WTH930790,Chennai,Tamil Nadu,2025-03-11,31,72,8,6,Rain,Moderate
SYSWEA0010405,WTH454873,Ahmedabad,Gujarat,2025-03-11,28,41,0,8,Cloudy,Normal
SYSWEA0010406,WTH677674,Noida,Uttar Pradesh,2025-03-11,30,68,8,8,Sunny,Normal
SYSWEA0010407,WTH198304,Pune,Maharashtra,2025-03-11,27,73,0,6,Cloudy,Normal
SYSWEA0010408,WTH362125,Ghaziabad,Uttar Pradesh,2025-03-11,32,53,0,16,Sunny,Normal
SYSWEA0010409,WTH635034,Lucknow,Uttar Pradesh,2025-03-11,32,61,5,10,Rain,Moderate
SYSWEA0010410,WTH663977,Kanpur,Uttar Pradesh,2025-03-11,21,77,0,6,Cloudy,Normal
SYSWEA0010411,WTH951572,Nagpur,Maharashtra,2025-03-11,30,42,0,12,Sunny,Normal
SYSWEA0010412,WTH151448,Mangalore,Karnataka,2025-03-11,30,72,0,17,Cloudy,Normal
SYSWEA0010413,WTH585662,Coimbatore,Tamil Nadu,2025-03-11,29,64,0,10,Sunny,Normal
SYSWEA0010414,WTH193991,New Delhi,Delhi,2025-03-12,28,68,0,19,Sunny,Normal
SYSWEA0010415,WTH802015,Mumbai,Maharashtra,2025-03-12,30,69,3,20,Sunny,Normal
SYSWEA0010416,WTH779898,Bengaluru,Karnataka,2025-03-12,27,78,0,5,Rain,Moderate
SYSWEA0010417,WTH293732,Chennai,Tamil Nadu,2025-03-12,32,76,0,5,Rain,Moderate
SYSWEA0010418,WTH831114,Ahmedabad,Gujarat,2025-03-12,30,68,0,7,Sunny,Normal
SYSWEA0010419,WTH971375,Noida,Uttar Pradesh,2025-03-12,36,54,0,7,Sunny,Normal
SYSWEA0010420,WTH424150,Pune,Maharashtra,2025-03-12,27,69,0,14,Sunny,Normal
SYSWEA0010421,WTH253809,Ghaziabad,Uttar Pradesh,2025-03-12,34,59,3,14,Sunny,Normal
SYSWEA0010422,WTH707798,Lucknow,Uttar Pradesh,2025-03-12,27,90,5,14,Sunny,Normal
SYSWEA0010423,WTH540185,Kanpur,Uttar Pradesh,2025-03-12,21,88,0,19,Rain,Moderate
SYSWEA0010424,WTH107583,Nagpur,Maharashtra,2025-03-12,37,68,0,16,Sunny,Normal
SYSWEA0010425,WTH799001,Mangalore,Karnataka,2025-03-12,30,71,0,7,Sunny,Normal
SYSWEA0010426,WTH564827,Coimbatore,Tamil Nadu,2025-03-12,29,60,8,5,Sunny,Normal
SYSWEA0010427,WTH505896,New Delhi,Delhi,2025-03-13,32,84,0,5,Sunny,Normal
SYSWEA0010428,WTH996327,Mumbai,Maharashtra,2025-03-13,31,71,8,13,Cloudy,Normal
SYSWEA0010429,WTH934575,Bengaluru,Karnataka,2025-03-13,28,76,3,9,Sunny,Normal
SYSWEA0010430,WTH905697,Chennai,Tamil Nadu,2025-03-13,33,61,3,14,Sunny,Normal
SYSWEA0010431,WTH701980,Ahmedabad,Gujarat,2025-03-13,29,68,3,17,Sunny,Normal
SYSWEA0010432,WTH368532,Noida,Uttar Pradesh,2025-03-13,24,60,0,13,Cloudy,Normal
SYSWEA0010433,WTH622677,Pune,Maharashtra,2025-03-13,28,53,0,14,Sunny,Normal
SYSWEA0010434,WTH918437,Ghaziabad,Uttar Pradesh,2025-03-13,34,83,0,12,Sunny,Normal
SYSWEA0010435,WTH260135,Lucknow,Uttar Pradesh,2025-03-13,28,76,0,17,Sunny,Normal
SYSWEA0010436,WTH712592,Kanpur,Uttar Pradesh,2025-03-13,23,41,0,13,Sunny,Normal
SYSWEA0010437,WTH303129,Nagpur,Maharashtra,2025-03-13,32,78,0,10,Sunny,Normal
SYSWEA0010438,WTH832698,Mangalore,Karnataka,2025-03-13,31,72,0,6,Sunny,Normal
SYSWEA0010439,WTH957473,Coimbatore,Tamil Nadu,2025-03-13,29,79,3,12,Rain,Moderate
SYSWEA0010440,WTH924896,New Delhi,Delhi,2025-03-14,24,63,0,16,Sunny,Normal
SYSWEA0010441,WTH945871,Mumbai,Maharashtra,2025-03-14,31,78,3,6,Rain,Moderate
SYSWEA0010442,WTH827540,Bengaluru,Karnataka,2025-03-14,28,69,0,16,Cloudy,Normal
SYSWEA0010443,WTH507135,Chennai,Tamil Nadu,2025-03-14,31,89,0,15,Cloudy,Normal
SYSWEA0010444,WTH430854,Ahmedabad,Gujarat,2025-03-14,34,57,0,18,Sunny,Normal
SYSWEA0010445,WTH580652,Noida,Uttar Pradesh,2025-03-14,32,60,0,15,Sunny,Normal
SYSWEA0010446,WTH118820,Pune,Maharashtra,2025-03-14,27,57,0,20,Sunny,Normal
SYSWEA0010447,WTH756412,Ghaziabad,Uttar Pradesh,2025-03-14,36,41,8,15,Sunny,Normal
SYSWEA0010448,WTH697351,Lucknow,Uttar Pradesh,2025-03-14,34,73,5,16,Sunny,Normal
SYSWEA0010449,WTH943058,Kanpur,Uttar Pradesh,2025-03-14,36,67,8,10,Sunny,Normal
SYSWEA0010450,WTH243914,Nagpur,Maharashtra,2025-03-14,30,61,0,15,Cloudy,Normal
SYSWEA0010451,WTH845978,Mangalore,Karnataka,2025-03-14,30,81,0,5,Sunny,Normal
SYSWEA0010452,WTH661525,Coimbatore,Tamil Nadu,2025-03-14,29,70,0,13,Cloudy,Normal
SYSWEA0010453,WTH804952,New Delhi,Delhi,2025-03-15,36,38,0,18,Sunny,Normal
SYSWEA0010454,WTH393873,Mumbai,Maharashtra,2025-03-15,30,98,0,11,Cloudy,Normal
SYSWEA0010455,WTH666426,Bengaluru,Karnataka,2025-03-15,27,59,5,20,Sunny,Normal
SYSWEA0010456,WTH824503,Chennai,Tamil Nadu,2025-03-15,31,83,0,8,Cloudy,Normal
SYSWEA0010457,WTH711256,Ahmedabad,Gujarat,2025-03-15,28,79,0,12,Cloudy,Normal
SYSWEA0010458,WTH107715,Noida,Uttar Pradesh,2025-03-15,26,69,0,13,Sunny,Normal
SYSWEA0010459,WTH461439,Pune,Maharashtra,2025-03-15,27,53,0,18,Rain,Moderate
SYSWEA0010460,WTH211186,Ghaziabad,Uttar Pradesh,2025-03-15,29,70,8,5,Sunny,Normal
SYSWEA0010461,WTH255247,Lucknow,Uttar Pradesh,2025-03-15,22,59,0,5,Sunny,Normal
SYSWEA0010462,WTH740357,Kanpur,Uttar Pradesh,2025-03-15,35,62,3,6,Sunny,Normal
SYSWEA0010463,WTH871177,Nagpur,Maharashtra,2025-03-15,37,55,0,19,Sunny,Normal
SYSWEA0010464,WTH514114,Mangalore,Karnataka,2025-03-15,31,89,0,11,Sunny,Normal
SYSWEA0010465,WTH379678,Coimbatore,Tamil Nadu,2025-03-15,29,59,3,18,Cloudy,Normal
SYSWEA0010466,WTH183387,New Delhi,Delhi,2025-03-16,26,68,0,18,Sunny,Normal
SYSWEA0010467,WTH169699,Mumbai,Maharashtra,2025-03-16,30,91,0,20,Rain,Moderate
SYSWEA0010468,WTH850629,Bengaluru,Karnataka,2025-03-16,28,79,0,18,Sunny,Normal
SYSWEA0010469,WTH474882,Chennai,Tamil Nadu,2025-03-16,33,79,0,8,Sunny,Normal
SYSWEA0010470,WTH804239,Ahmedabad,Gujarat,2025-03-16,36,52,8,7,Sunny,Normal
SYSWEA0010471,WTH443814,Noida,Uttar Pradesh,2025-03-16,28,75,0,13,Sunny,Normal
SYSWEA0010472,WTH931090,Pune,Maharashtra,2025-03-16,28,60,0,6,Sunny,Normal
SYSWEA0010473,WTH437753,Ghaziabad,Uttar Pradesh,2025-03-16,35,69,0,6,Rain,Moderate
SYSWEA0010474,WTH669872,Lucknow,Uttar Pradesh,2025-03-16,24,67,0,7,Sunny,Normal
SYSWEA0010475,WTH126195,Kanpur,Uttar Pradesh,2025-03-16,33,87,0,16,Sunny,Normal
SYSWEA0010476,WTH651087,Nagpur,Maharashtra,2025-03-16,31,41,5,11,Sunny,Normal
SYSWEA0010477,WTH413320,Mangalore,Karnataka,2025-03-16,29,84,0,7,Rain,Moderate
SYSWEA0010478,WTH322082,Coimbatore,Tamil Nadu,2025-03-16,29,65,0,14,Sunny,Normal
SYSWEA0010479,WTH425752,New Delhi,Delhi,2025-03-17,25,70,3,7,Sunny,Normal
SYSWEA0010480,WTH658836,Mumbai,Maharashtra,2025-03-17,31,66,0,20,Sunny,Normal
SYSWEA0010481,WTH326138,Bengaluru,Karnataka,2025-03-17,27,77,0,10,Cloudy,Normal
SYSWEA0010482,WTH343900,Chennai,Tamil Nadu,2025-03-17,33,86,0,12,Sunny,Normal
SYSWEA0010483,WTH420663,Ahmedabad,Gujarat,2025-03-17,36,38,8,12,Sunny,Normal
SYSWEA0010484,WTH942513,Noida,Uttar Pradesh,2025-03-17,29,55,0,14,Sunny,Normal
SYSWEA0010485,WTH722714,Pune,Maharashtra,2025-03-17,27,65,0,6,Rain,Moderate
SYSWEA0010486,WTH206665,Ghaziabad,Uttar Pradesh,2025-03-17,29,55,5,18,Sunny,Normal
SYSWEA0010487,WTH693782,Lucknow,Uttar Pradesh,2025-03-17,29,71,8,20,Sunny,Normal
SYSWEA0010488,WTH516069,Kanpur,Uttar Pradesh,2025-03-17,23,40,5,13,Sunny,Normal
SYSWEA0010489,WTH223839,Nagpur,Maharashtra,2025-03-17,34,63,0,16,Sunny,Normal
SYSWEA0010490,WTH523591,Mangalore,Karnataka,2025-03-17,29,72,0,16,Cloudy,Normal
SYSWEA0010491,WTH172310,Coimbatore,Tamil Nadu,2025-03-17,29,65,0,9,Sunny,Normal
SYSWEA0010492,WTH575667,New Delhi,Delhi,2025-03-18,21,38,0,16,Sunny,Normal
SYSWEA0010493,WTH902327,Mumbai,Maharashtra,2025-03-18,31,86,0,6,Sunny,Normal
SYSWEA0010494,WTH992806,Bengaluru,Karnataka,2025-03-18,28,66,0,18,Sunny,Normal
SYSWEA0010495,WTH862387,Chennai,Tamil Nadu,2025-03-18,33,84,0,16,Sunny,Normal
SYSWEA0010496,WTH940900,Ahmedabad,Gujarat,2025-03-18,30,63,0,9,Sunny,Normal
SYSWEA0010497,WTH434827,Noida,Uttar Pradesh,2025-03-18,25,90,0,19,Sunny,Normal
SYSWEA0010498,WTH435987,Pune,Maharashtra,2025-03-18,27,84,3,5,Sunny,Normal
SYSWEA0010499,WTH773258,Ghaziabad,Uttar Pradesh,2025-03-18,34,47,0,12,Sunny,Normal
SYSWEA0010500,WTH797345,Lucknow,Uttar Pradesh,2025-03-18,33,70,0,5,Cloudy,Normal
